operation_id,date_id,entity_id,bu_id,bu_name,kpi_id,geo_id,revenue,cost,quantity,duration_days,status,perf_score
OP0000238,20210118,ENT015,BU003,MedOps,KPI015,GEO012,57358.71,48496.21,12,10,Terminé,25.1
OP0000239,20210119,ENT004,BU001,AeroMRO,KPI001,GEO004,112238.39,74295.73,2,12,Terminé,56.6
OP0000240,20210119,ENT003,BU001,AeroMRO,KPI006,GEO003,104193.3,66470.13,4,11,Terminé,49.0
OP0000241,20210119,ENT002,BU001,AeroMRO,KPI004,GEO002,125641.46,79192.86,3,3,Terminé,48.1
OP0000242,20210119,ENT006,BU001,AeroMRO,KPI002,GEO002,133703.91,80988.57,4,6,En cours,51.4
OP0000243,20210119,ENT001,BU001,AeroMRO,KPI001,GEO001,82167.85,58110.11,5,4,En cours,58.1
OP0000244,20210119,ENT005,BU001,AeroMRO,KPI006,GEO005,58511.04,40727.49,5,15,Terminé,33.0
OP0000245,20210119,ENT010,BU002,FinServ Risk,KPI010,GEO007,331110.72,168311.5,1,4,Terminé,64.7
OP0000246,20210119,ENT010,BU002,FinServ Risk,KPI012,GEO007,123156.33,57276.02,1,13,Annulé,68.5
OP0000247,20210119,ENT012,BU002,FinServ Risk,KPI011,GEO009,206074.87,83294.88,1,16,Terminé,81.8
OP0000248,20210119,ENT012,BU002,FinServ Risk,KPI007,GEO009,203254.54,96771.49,2,29,Terminé,73.7
OP0000249,20210119,ENT010,BU002,FinServ Risk,KPI011,GEO007,290010.11,170940.22,1,9,Terminé,49.4
OP0000250,20210119,ENT015,BU003,MedOps,KPI018,GEO012,62374.9,47113.04,14,19,Terminé,32.0
OP0000251,20210119,ENT014,BU003,MedOps,KPI018,GEO011,56540.41,36810.07,11,9,Terminé,44.6
OP0000252,20210119,ENT015,BU003,MedOps,KPI016,GEO012,42967.05,35943.08,17,17,Terminé,34.5
OP0000253,20210119,ENT016,BU003,MedOps,KPI014,GEO011,37615.31,27378.36,18,19,Terminé,43.8
OP0000254,20210119,ENT017,BU003,MedOps,KPI013,GEO013,88789.94,69037.04,12,16,Terminé,34.2
OP0000255,20210119,ENT016,BU003,MedOps,KPI015,GEO011,56003.11,41404.62,15,4,En cours,48.9
OP0000256,20210120,ENT003,BU001,AeroMRO,KPI004,GEO003,73530.21,44127.39,1,13,Terminé,62.0
OP0000257,20210120,ENT013,BU002,FinServ Risk,KPI010,GEO010,217913.02,111855.67,1,27,Terminé,73.2
OP0000258,20210120,ENT008,BU002,FinServ Risk,KPI010,GEO006,212430.16,85203.96,1,3,Terminé,79.0
OP0000259,20210120,ENT010,BU002,FinServ Risk,KPI007,GEO007,170073.93,89296.55,1,25,Terminé,68.4
OP0000260,20210120,ENT012,BU002,FinServ Risk,KPI007,GEO009,234988.28,102409.38,3,22,En cours,75.3
OP0000261,20210120,ENT011,BU002,FinServ Risk,KPI010,GEO008,200966.96,92922.19,1,2,Terminé,75.0
OP0000262,20210120,ENT010,BU002,FinServ Risk,KPI011,GEO007,223262.97,76046.7,1,25,Terminé,89.6
OP0000263,20210120,ENT011,BU002,FinServ Risk,KPI007,GEO008,108807.29,40071.29,1,7,Terminé,88.2
OP0000264,20210120,ENT009,BU002,FinServ Risk,KPI009,GEO006,275663.95,98284.52,1,15,En cours,77.0
OP0000265,20210120,ENT017,BU003,MedOps,KPI013,GEO013,50798.36,43399.62,12,1,En retard,24.8
OP0000266,20210120,ENT018,BU003,MedOps,KPI014,GEO014,44798.96,32650.7,10,6,Terminé,43.9
OP0000267,20210121,ENT001,BU001,AeroMRO,KPI005,GEO001,61912.43,41265.5,1,8,Terminé,35.6
OP0000268,20210121,ENT007,BU001,AeroMRO,KPI001,GEO001,100079.25,72612.43,1,9,Annulé,22.2
OP0000269,20210121,ENT006,BU001,AeroMRO,KPI002,GEO002,78325.11,55102.36,1,9,Annulé,47.0
OP0000270,20210121,ENT003,BU001,AeroMRO,KPI005,GEO003,88943.8,63573.25,3,13,Terminé,36.4
OP0000271,20210121,ENT007,BU001,AeroMRO,KPI004,GEO001,113181.43,75886.82,2,9,Terminé,42.1
OP0000272,20210121,ENT005,BU001,AeroMRO,KPI002,GEO005,80384.35,50393.9,2,8,Terminé,68.5
OP0000273,20210121,ENT005,BU001,AeroMRO,KPI005,GEO005,61811.98,36047.9,5,13,En cours,58.3
OP0000274,20210121,ENT008,BU002,FinServ Risk,KPI009,GEO006,245932.59,121418.88,2,25,Terminé,80.5
OP0000275,20210121,ENT011,BU002,FinServ Risk,KPI009,GEO008,275123.49,133148.75,1,30,Terminé,73.3
OP0000276,20210121,ENT010,BU002,FinServ Risk,KPI007,GEO007,157696.79,67023.47,1,10,Terminé,92.8
OP0000277,20210121,ENT012,BU002,FinServ Risk,KPI011,GEO009,234681.37,100256.69,1,22,Terminé,75.1
OP0000278,20210121,ENT009,BU002,FinServ Risk,KPI010,GEO006,188800.58,98913.55,1,18,Terminé,56.5
OP0000279,20210121,ENT010,BU002,FinServ Risk,KPI011,GEO007,307421.23,157591.87,1,25,Terminé,65.0
OP0000280,20210121,ENT017,BU003,MedOps,KPI015,GEO013,63106.97,53122.25,5,7,En retard,25.0
OP0000281,20210121,ENT015,BU003,MedOps,KPI017,GEO012,58217.69,39891.14,15,13,Terminé,57.6
OP0000282,20210121,ENT017,BU003,MedOps,KPI013,GEO013,45249.63,34059.46,19,11,Terminé,54.1
OP0000283,20210122,ENT006,BU001,AeroMRO,KPI004,GEO002,68353.82,38416.12,7,8,En retard,53.7
OP0000284,20210122,ENT007,BU001,AeroMRO,KPI006,GEO001,84824.93,56272.11,3,4,Terminé,56.9
OP0000285,20210122,ENT001,BU001,AeroMRO,KPI002,GEO001,106459.47,68667.99,2,10,En retard,54.9
OP0000286,20210122,ENT003,BU001,AeroMRO,KPI001,GEO003,84276.18,65435.46,3,15,En cours,42.7
OP0000287,20210122,ENT008,BU002,FinServ Risk,KPI011,GEO006,245450.26,101402.51,1,30,Terminé,85.0
OP0000288,20210122,ENT013,BU002,FinServ Risk,KPI008,GEO010,255438.31,76796.28,1,14,En cours,99.7
OP0000289,20210122,ENT009,BU002,FinServ Risk,KPI007,GEO006,437032.81,221153.74,1,16,Terminé,69.9
OP0000290,20210122,ENT010,BU002,FinServ Risk,KPI009,GEO007,397910.0,186971.51,1,20,Terminé,80.8
OP0000291,20210122,ENT013,BU002,FinServ Risk,KPI007,GEO010,203209.74,93120.3,1,28,Terminé,74.9
OP0000292,20210122,ENT013,BU002,FinServ Risk,KPI011,GEO010,319276.36,110425.86,2,13,Annulé,85.1
OP0000293,20210122,ENT019,BU003,MedOps,KPI018,GEO015,71949.47,50890.96,11,16,En cours,45.2
OP0000294,20210122,ENT014,BU003,MedOps,KPI017,GEO011,42226.53,33586.12,11,3,Terminé,37.9
OP0000295,20210122,ENT019,BU003,MedOps,KPI015,GEO015,40687.62,29269.77,15,8,Terminé,40.7
OP0000296,20210122,ENT017,BU003,MedOps,KPI013,GEO013,79904.46,57693.05,13,4,Terminé,50.8
OP0000297,20210123,ENT006,BU001,AeroMRO,KPI003,GEO002,58736.87,44390.69,1,2,Terminé,59.8
OP0000298,20210123,ENT007,BU001,AeroMRO,KPI001,GEO001,77965.05,53879.55,6,6,Terminé,63.1
OP0000299,20210123,ENT004,BU001,AeroMRO,KPI002,GEO004,130480.07,98186.51,5,5,Terminé,44.4
OP0000300,20210123,ENT012,BU002,FinServ Risk,KPI012,GEO009,239385.23,91862.11,1,26,Terminé,91.6
OP0000301,20210123,ENT009,BU002,FinServ Risk,KPI007,GEO006,260072.55,139971.67,1,20,En cours,63.9
OP0000302,20210123,ENT012,BU002,FinServ Risk,KPI012,GEO009,195654.21,52959.11,1,8,Terminé,96.5
OP0000303,20210123,ENT018,BU003,MedOps,KPI014,GEO014,71211.14,51891.87,17,8,Terminé,27.1
OP0000304,20210123,ENT016,BU003,MedOps,KPI016,GEO011,35199.78,27258.89,4,9,Terminé,27.7
OP0000305,20210123,ENT017,BU003,MedOps,KPI015,GEO013,46083.35,37051.04,2,18,Terminé,34.9
OP0000306,20210123,ENT017,BU003,MedOps,KPI015,GEO013,69494.46,51172.51,10,19,Terminé,44.9
OP0000307,20210123,ENT017,BU003,MedOps,KPI018,GEO013,51118.33,43314.35,6,9,Terminé,27.9
OP0000308,20210123,ENT016,BU003,MedOps,KPI014,GEO011,57085.3,41301.68,1,13,En cours,41.9
OP0000309,20210123,ENT014,BU003,MedOps,KPI014,GEO011,67502.65,54303.7,13,13,Terminé,24.7
OP0000310,20210123,ENT018,BU003,MedOps,KPI015,GEO014,59929.64,42541.62,13,10,Terminé,45.8
OP0000311,20210124,ENT007,BU001,AeroMRO,KPI006,GEO001,69722.49,43677.84,3,8,Terminé,53.1
OP0000312,20210124,ENT012,BU002,FinServ Risk,KPI012,GEO009,251290.62,90520.68,1,25,Terminé,93.8
OP0000313,20210124,ENT008,BU002,FinServ Risk,KPI011,GEO006,311947.51,123997.2,1,24,Terminé,86.4
OP0000314,20210124,ENT010,BU002,FinServ Risk,KPI008,GEO007,127996.33,48341.12,1,20,Terminé,74.6
OP0000315,20210124,ENT009,BU002,FinServ Risk,KPI012,GEO006,276484.63,86117.62,1,7,Terminé,92.3
OP0000316,20210124,ENT019,BU003,MedOps,KPI018,GEO015,42981.13,29798.06,13,5,Terminé,56.0
OP0000317,20210124,ENT019,BU003,MedOps,KPI018,GEO015,38762.67,29239.37,14,2,Terminé,45.0
OP0000318,20210124,ENT017,BU003,MedOps,KPI013,GEO013,56646.62,41029.61,7,19,Terminé,43.8
OP0000319,20210125,ENT002,BU001,AeroMRO,KPI001,GEO002,124647.25,77024.23,1,6,Terminé,56.4
OP0000320,20210125,ENT004,BU001,AeroMRO,KPI002,GEO004,117194.53,80093.18,1,5,Terminé,47.5
OP0000321,20210125,ENT005,BU001,AeroMRO,KPI003,GEO005,76680.3,54914.49,1,10,Terminé,40.0
OP0000322,20210125,ENT003,BU001,AeroMRO,KPI002,GEO003,112488.68,71306.36,1,6,Annulé,54.7
OP0000323,20210125,ENT004,BU001,AeroMRO,KPI003,GEO004,82040.53,58304.97,3,13,En cours,44.5
OP0000324,20210125,ENT007,BU001,AeroMRO,KPI001,GEO001,88029.13,55973.19,3,9,En retard,60.7
OP0000325,20210125,ENT009,BU002,FinServ Risk,KPI008,GEO006,262061.63,79912.49,1,28,Terminé,88.1
OP0000326,20210125,ENT013,BU002,FinServ Risk,KPI010,GEO010,402863.82,204011.79,1,28,Terminé,79.5
OP0000327,20210125,ENT010,BU002,FinServ Risk,KPI007,GEO007,258428.44,126170.42,1,26,Terminé,64.6
OP0000328,20210125,ENT010,BU002,FinServ Risk,KPI011,GEO007,201516.01,101241.01,1,4,Terminé,66.5
OP0000329,20210125,ENT019,BU003,MedOps,KPI018,GEO015,84937.87,57356.23,12,9,Terminé,60.3
OP0000330,20210125,ENT019,BU003,MedOps,KPI015,GEO015,52805.38,41276.17,6,4,Terminé,39.6
OP0000331,20210125,ENT017,BU003,MedOps,KPI013,GEO013,51192.84,41926.99,17,20,En cours,52.4
OP0000332,20210126,ENT005,BU001,AeroMRO,KPI003,GEO005,94669.49,66103.12,6,11,Terminé,49.0
OP0000333,20210126,ENT001,BU001,AeroMRO,KPI006,GEO001,83176.77,46802.19,2,15,Terminé,72.9
OP0000334,20210126,ENT006,BU001,AeroMRO,KPI003,GEO002,87426.62,47699.7,2,12,Terminé,72.5
OP0000335,20210126,ENT002,BU001,AeroMRO,KPI001,GEO002,100166.34,63065.45,1,2,Terminé,51.2
OP0000336,20210126,ENT011,BU002,FinServ Risk,KPI007,GEO008,244758.14,126787.31,1,4,Terminé,68.9
OP0000337,20210126,ENT012,BU002,FinServ Risk,KPI008,GEO009,282794.77,100899.67,2,13,Terminé,78.2
OP0000338,20210126,ENT013,BU002,FinServ Risk,KPI012,GEO010,220834.66,102012.62,1,23,Annulé,80.8
OP0000339,20210126,ENT011,BU002,FinServ Risk,KPI011,GEO008,363069.29,181899.05,1,24,Terminé,70.9
OP0000340,20210126,ENT011,BU002,FinServ Risk,KPI012,GEO008,335294.61,105503.83,1,4,En cours,97.6
OP0000341,20210126,ENT018,BU003,MedOps,KPI016,GEO014,28426.82,16789.18,12,9,Terminé,67.9
OP0000342,20210126,ENT016,BU003,MedOps,KPI014,GEO011,57794.05,43088.86,11,15,Terminé,33.0
OP0000343,20210126,ENT015,BU003,MedOps,KPI015,GEO012,50672.09,39499.8,9,4,En retard,42.5
OP0000344,20210126,ENT016,BU003,MedOps,KPI017,GEO011,56939.63,43968.13,16,12,Terminé,33.1
OP0000345,20210126,ENT016,BU003,MedOps,KPI014,GEO011,63890.71,46189.57,13,4,Annulé,38.1
OP0000346,20210127,ENT007,BU001,AeroMRO,KPI004,GEO001,88861.61,58809.43,4,3,Terminé,37.7
OP0000347,20210127,ENT006,BU001,AeroMRO,KPI006,GEO002,68176.35,41991.98,4,11,En retard,69.8
OP0000348,20210127,ENT008,BU002,FinServ Risk,KPI009,GEO006,311744.37,114738.61,1,8,En retard,82.1
OP0000349,20210127,ENT012,BU002,FinServ Risk,KPI008,GEO009,194296.96,82165.28,1,3,En cours,88.6
OP0000350,20210127,ENT018,BU003,MedOps,KPI014,GEO014,57977.33,46088.22,15,19,Terminé,56.1
OP0000351,20210128,ENT007,BU001,AeroMRO,KPI002,GEO001,121495.57,92202.36,6,7,Terminé,44.9
OP0000352,20210128,ENT007,BU001,AeroMRO,KPI005,GEO001,90758.67,52992.36,2,2,Terminé,53.2
OP0000353,20210128,ENT002,BU001,AeroMRO,KPI002,GEO002,132668.85,88814.75,3,10,Terminé,54.1
OP0000354,20210128,ENT002,BU001,AeroMRO,KPI001,GEO002,90122.05,70448.68,1,12,En cours,37.8
OP0000355,20210128,ENT002,BU001,AeroMRO,KPI001,GEO002,74400.59,44699.77,1,7,En cours,57.6
OP0000356,20210128,ENT002,BU001,AeroMRO,KPI005,GEO002,80663.96,51500.28,1,7,Terminé,52.7
OP0000357,20210128,ENT010,BU002,FinServ Risk,KPI007,GEO007,339758.37,127000.86,1,5,Terminé,100.0
OP0000358,20210128,ENT012,BU002,FinServ Risk,KPI007,GEO009,283188.06,114849.98,1,24,Terminé,79.8
OP0000359,20210128,ENT011,BU002,FinServ Risk,KPI009,GEO008,182102.37,80396.91,1,17,Terminé,59.7
OP0000360,20210128,ENT011,BU002,FinServ Risk,KPI011,GEO008,251515.36,127289.84,1,8,Annulé,64.0
OP0000361,20210128,ENT014,BU003,MedOps,KPI018,GEO011,46754.08,35545.99,20,17,Terminé,45.9
OP0000362,20210128,ENT019,BU003,MedOps,KPI013,GEO015,49972.04,34361.6,1,2,En retard,41.7
OP0000363,20210128,ENT017,BU003,MedOps,KPI016,GEO013,50833.05,34612.09,11,4,Terminé,48.9
OP0000364,20210128,ENT017,BU003,MedOps,KPI013,GEO013,50627.16,35666.83,12,3,Terminé,49.0
OP0000365,20210128,ENT015,BU003,MedOps,KPI013,GEO012,37644.01,31950.93,11,5,Terminé,28.3
OP0000366,20210128,ENT019,BU003,MedOps,KPI017,GEO015,64623.22,49522.39,16,18,Terminé,40.3
OP0000367,20210129,ENT004,BU001,AeroMRO,KPI005,GEO004,66375.48,45567.67,2,10,Terminé,46.0
OP0000368,20210129,ENT005,BU001,AeroMRO,KPI005,GEO005,86679.25,49154.85,1,8,Terminé,62.7
OP0000369,20210129,ENT006,BU001,AeroMRO,KPI001,GEO002,92447.13,57163.71,5,15,Terminé,48.9
OP0000370,20210129,ENT012,BU002,FinServ Risk,KPI012,GEO009,231738.43,123904.47,1,28,Terminé,69.7
OP0000371,20210129,ENT011,BU002,FinServ Risk,KPI008,GEO008,107455.37,39172.32,1,14,Terminé,95.6
OP0000372,20210129,ENT011,BU002,FinServ Risk,KPI010,GEO008,379851.72,183227.3,1,14,Terminé,84.0
OP0000373,20210129,ENT010,BU002,FinServ Risk,KPI010,GEO007,232739.61,75138.41,1,11,Terminé,87.8
OP0000374,20210129,ENT010,BU002,FinServ Risk,KPI008,GEO007,256966.28,104609.04,1,22,Annulé,90.9
OP0000375,20210129,ENT008,BU002,FinServ Risk,KPI007,GEO006,240951.53,87441.23,2,27,Terminé,77.0
OP0000376,20210129,ENT017,BU003,MedOps,KPI013,GEO013,53310.45,35703.79,12,12,En cours,45.8
OP0000377,20210129,ENT018,BU003,MedOps,KPI013,GEO014,52468.07,40854.16,6,19,Annulé,33.7
OP0000378,20210129,ENT018,BU003,MedOps,KPI015,GEO014,26943.28,19537.94,11,4,Terminé,44.8
OP0000379,20210129,ENT019,BU003,MedOps,KPI016,GEO015,57593.65,46839.45,4,2,Annulé,20.5
OP0000380,20210129,ENT018,BU003,MedOps,KPI015,GEO014,61934.37,37611.05,12,12,Terminé,47.7
OP0000381,20210130,ENT005,BU001,AeroMRO,KPI002,GEO005,64020.9,40211.38,3,4,Terminé,58.6
OP0000382,20210130,ENT002,BU001,AeroMRO,KPI001,GEO002,108478.43,61888.74,2,7,En cours,52.7
OP0000383,20210130,ENT003,BU001,AeroMRO,KPI001,GEO003,85144.26,69822.53,3,14,Terminé,38.8
OP0000384,20210130,ENT002,BU001,AeroMRO,KPI004,GEO002,128463.83,96044.89,2,15,Terminé,30.1
OP0000385,20210130,ENT007,BU001,AeroMRO,KPI005,GEO001,88647.11,57260.51,1,11,Terminé,54.4
OP0000386,20210130,ENT012,BU002,FinServ Risk,KPI007,GEO009,199761.17,97853.72,1,20,Annulé,61.8
OP0000387,20210130,ENT013,BU002,FinServ Risk,KPI009,GEO010,251922.25,113677.86,1,1,Terminé,84.2
OP0000388,20210130,ENT013,BU002,FinServ Risk,KPI009,GEO010,137155.49,48358.36,1,30,Terminé,81.9
OP0000389,20210130,ENT008,BU002,FinServ Risk,KPI008,GEO006,272237.7,61640.16,3,28,Terminé,100.0
OP0000390,20210130,ENT013,BU002,FinServ Risk,KPI010,GEO010,348516.5,136983.77,1,3,Terminé,94.8
OP0000391,20210130,ENT013,BU002,FinServ Risk,KPI007,GEO010,346264.48,139767.44,1,3,Terminé,89.6
OP0000392,20210130,ENT009,BU002,FinServ Risk,KPI010,GEO006,439659.55,191420.13,2,14,Terminé,75.8
OP0000393,20210130,ENT015,BU003,MedOps,KPI015,GEO012,44599.24,36141.78,16,10,Terminé,36.9
OP0000394,20210130,ENT018,BU003,MedOps,KPI017,GEO014,64876.44,51001.47,8,3,En cours,39.1
OP0000395,20210130,ENT015,BU003,MedOps,KPI014,GEO012,66006.14,52989.76,17,20,Terminé,39.3
OP0000396,20210130,ENT014,BU003,MedOps,KPI015,GEO011,59271.72,48893.87,11,15,Terminé,24.0
OP0000397,20210131,ENT004,BU001,AeroMRO,KPI005,GEO004,85429.05,55280.59,3,9,Terminé,51.3
OP0000398,20210131,ENT002,BU001,AeroMRO,KPI005,GEO002,89853.82,64381.74,2,3,Terminé,42.3
OP0000399,20210131,ENT008,BU002,FinServ Risk,KPI009,GEO006,240090.85,87209.21,1,22,Terminé,80.3
OP0000400,20210131,ENT011,BU002,FinServ Risk,KPI011,GEO008,322833.53,119321.72,1,22,Terminé,91.3
OP0000401,20210131,ENT009,BU002,FinServ Risk,KPI010,GEO006,230728.71,108596.83,1,20,Terminé,72.5
OP0000402,20210131,ENT015,BU003,MedOps,KPI015,GEO012,54119.46,44392.01,22,7,Terminé,21.2
OP0000403,20210131,ENT016,BU003,MedOps,KPI015,GEO011,44266.29,33785.65,6,11,Terminé,44.7
OP0000404,20210131,ENT017,BU003,MedOps,KPI018,GEO013,66650.59,52598.07,13,14,Terminé,46.3
OP0000405,20210131,ENT017,BU003,MedOps,KPI017,GEO013,36665.62,27666.73,8,8,Terminé,46.6
OP0000406,20210131,ENT019,BU003,MedOps,KPI015,GEO015,26499.88,19822.82,13,3,Terminé,32.7
OP0000407,20210201,ENT006,BU001,AeroMRO,KPI001,GEO002,80754.14,54867.75,2,8,Terminé,49.7
OP0000408,20210201,ENT001,BU001,AeroMRO,KPI003,GEO001,97251.97,61071.53,1,11,Terminé,52.2
OP0000409,20210201,ENT011,BU002,FinServ Risk,KPI012,GEO008,310071.84,126822.56,1,21,Terminé,80.1
OP0000410,20210201,ENT008,BU002,FinServ Risk,KPI010,GEO006,263228.99,98284.26,1,1,En retard,84.1
OP0000411,20210201,ENT009,BU002,FinServ Risk,KPI011,GEO006,355819.85,175809.6,1,15,En cours,80.6
OP0000412,20210201,ENT010,BU002,FinServ Risk,KPI007,GEO007,249092.61,108550.89,1,14,En cours,75.2
OP0000413,20210201,ENT009,BU002,FinServ Risk,KPI010,GEO006,291261.69,150381.54,1,19,Terminé,64.4
OP0000414,20210201,ENT014,BU003,MedOps,KPI016,GEO011,44127.9,32639.44,9,10,Terminé,52.9
OP0000415,20210201,ENT015,BU003,MedOps,KPI015,GEO012,56651.17,43679.93,15,6,Terminé,28.4
OP0000416,20210201,ENT019,BU003,MedOps,KPI013,GEO015,67336.68,50145.39,15,17,Terminé,32.1
OP0000417,20210201,ENT016,BU003,MedOps,KPI015,GEO011,28443.62,22961.18,13,5,Terminé,25.9
OP0000418,20210201,ENT015,BU003,MedOps,KPI015,GEO012,38705.05,32077.99,6,7,Terminé,43.7
OP0000419,20210202,ENT002,BU001,AeroMRO,KPI006,GEO002,45873.04,31521.25,1,3,Terminé,38.5
OP0000420,20210202,ENT007,BU001,AeroMRO,KPI006,GEO001,76389.28,39850.11,4,9,Terminé,48.1
OP0000421,20210202,ENT005,BU001,AeroMRO,KPI005,GEO005,79202.55,53929.11,4,9,Terminé,48.0
OP0000422,20210202,ENT005,BU001,AeroMRO,KPI006,GEO005,121108.16,83925.41,5,12,En retard,41.1
OP0000423,20210202,ENT010,BU002,FinServ Risk,KPI012,GEO007,295828.9,138254.2,1,11,Terminé,69.3
OP0000424,20210202,ENT008,BU002,FinServ Risk,KPI010,GEO006,250148.5,136061.18,1,15,Terminé,53.0
OP0000425,20210202,ENT010,BU002,FinServ Risk,KPI011,GEO007,255180.87,108214.81,1,2,Terminé,81.1
OP0000426,20210202,ENT008,BU002,FinServ Risk,KPI009,GEO006,224143.82,120855.9,1,15,Terminé,58.7
OP0000427,20210202,ENT014,BU003,MedOps,KPI015,GEO011,50201.18,31876.58,11,10,Terminé,67.1
OP0000428,20210203,ENT007,BU001,AeroMRO,KPI001,GEO001,55546.7,35717.55,2,11,Terminé,50.3
OP0000429,20210203,ENT004,BU001,AeroMRO,KPI004,GEO004,106382.88,75900.08,1,11,Terminé,46.4
OP0000430,20210203,ENT007,BU001,AeroMRO,KPI006,GEO001,90714.43,67891.49,6,2,Terminé,32.1
OP0000431,20210203,ENT007,BU001,AeroMRO,KPI005,GEO001,64532.85,39013.03,2,12,Terminé,61.2
OP0000432,20210203,ENT005,BU001,AeroMRO,KPI004,GEO005,100496.69,67879.78,2,10,Terminé,50.2
OP0000433,20210203,ENT001,BU001,AeroMRO,KPI004,GEO001,64047.14,51581.8,1,3,En cours,34.8
OP0000434,20210203,ENT007,BU001,AeroMRO,KPI003,GEO001,121222.12,82480.5,2,13,Terminé,45.5
OP0000435,20210203,ENT013,BU002,FinServ Risk,KPI008,GEO010,225940.07,72623.6,1,2,Terminé,94.4
OP0000436,20210203,ENT011,BU002,FinServ Risk,KPI010,GEO008,245836.92,109777.86,1,17,Terminé,63.5
OP0000437,20210203,ENT009,BU002,FinServ Risk,KPI009,GEO006,184668.81,79881.15,1,12,Annulé,78.4
OP0000438,20210203,ENT011,BU002,FinServ Risk,KPI010,GEO008,285896.66,106784.78,1,25,Terminé,89.8
OP0000439,20210203,ENT018,BU003,MedOps,KPI013,GEO014,72637.08,60453.65,13,11,Terminé,20.5
OP0000440,20210203,ENT014,BU003,MedOps,KPI017,GEO011,51654.73,44389.9,15,13,Terminé,25.2
OP0000441,20210203,ENT019,BU003,MedOps,KPI018,GEO015,61179.38,40448.28,8,20,En cours,42.0
OP0000442,20210203,ENT016,BU003,MedOps,KPI013,GEO011,58793.58,47034.11,11,19,Terminé,27.0
OP0000443,20210203,ENT016,BU003,MedOps,KPI015,GEO011,51453.76,36837.78,8,13,Terminé,46.8
OP0000444,20210204,ENT006,BU001,AeroMRO,KPI001,GEO002,67762.54,51450.62,5,6,Terminé,34.1
OP0000445,20210204,ENT006,BU001,AeroMRO,KPI003,GEO002,43419.2,32149.78,1,15,Terminé,47.5
OP0000446,20210204,ENT006,BU001,AeroMRO,KPI006,GEO002,41347.92,30331.01,1,12,Annulé,47.8
OP0000447,20210204,ENT001,BU001,AeroMRO,KPI006,GEO001,81035.46,50465.94,2,12,Terminé,60.8
OP0000448,20210204,ENT010,BU002,FinServ Risk,KPI007,GEO007,304341.91,120748.87,2,12,Terminé,79.1
OP0000449,20210204,ENT009,BU002,FinServ Risk,KPI009,GEO006,213128.69,42625.74,1,25,Terminé,95.4
OP0000450,20210204,ENT009,BU002,FinServ Risk,KPI008,GEO006,197942.3,66885.19,1,5,Terminé,93.0
OP0000451,20210204,ENT008,BU002,FinServ Risk,KPI011,GEO006,242891.33,115803.61,2,25,Terminé,69.8
OP0000452,20210204,ENT013,BU002,FinServ Risk,KPI011,GEO010,203714.62,101168.39,2,2,Terminé,76.3
OP0000453,20210204,ENT012,BU002,FinServ Risk,KPI008,GEO009,165825.7,75253.76,1,20,Terminé,84.0
OP0000454,20210204,ENT015,BU003,MedOps,KPI014,GEO012,56965.15,40781.01,8,20,En cours,44.4
OP0000455,20210204,ENT015,BU003,MedOps,KPI018,GEO012,35441.31,23887.17,15,15,Terminé,39.9
OP0000456,20210205,ENT003,BU001,AeroMRO,KPI006,GEO003,71544.73,43776.24,5,13,Terminé,42.8
OP0000457,20210205,ENT004,BU001,AeroMRO,KPI005,GEO004,68781.48,47714.72,6,6,Terminé,49.8
OP0000458,20210205,ENT007,BU001,AeroMRO,KPI004,GEO001,90356.09,58355.31,4,5,Terminé,53.3
OP0000459,20210205,ENT003,BU001,AeroMRO,KPI004,GEO003,48980.71,35637.19,4,15,Terminé,49.1
OP0000460,20210205,ENT006,BU001,AeroMRO,KPI005,GEO002,81416.56,50692.34,1,9,Terminé,56.5
OP0000461,20210205,ENT003,BU001,AeroMRO,KPI004,GEO003,102388.84,75740.3,4,10,Terminé,40.6
OP0000462,20210205,ENT009,BU002,FinServ Risk,KPI008,GEO006,277160.1,133678.45,1,26,Terminé,85.5
OP0000463,20210205,ENT010,BU002,FinServ Risk,KPI007,GEO007,241552.32,114374.86,1,21,Terminé,70.1
OP0000464,20210205,ENT010,BU002,FinServ Risk,KPI011,GEO007,297643.02,145228.41,1,30,Terminé,70.9
OP0000465,20210205,ENT012,BU002,FinServ Risk,KPI007,GEO009,120570.1,47195.68,1,10,Terminé,87.6
OP0000466,20210205,ENT009,BU002,FinServ Risk,KPI009,GEO006,282053.26,119585.47,1,15,Annulé,73.8
OP0000467,20210205,ENT009,BU002,FinServ Risk,KPI010,GEO006,297906.27,135153.47,1,3,Annulé,71.4
OP0000468,20210205,ENT015,BU003,MedOps,KPI016,GEO012,34992.88,23765.53,13,12,Annulé,55.0
OP0000469,20210205,ENT017,BU003,MedOps,KPI013,GEO013,42009.12,33777.3,17,13,Terminé,49.0
OP0000470,20210205,ENT015,BU003,MedOps,KPI016,GEO012,52796.2,37232.75,6,3,Terminé,36.6
OP0000471,20210205,ENT014,BU003,MedOps,KPI015,GEO011,70496.71,45395.89,18,4,En cours,45.8
OP0000472,20210206,ENT006,BU001,AeroMRO,KPI003,GEO002,117016.88,74955.64,2,14,Terminé,51.8
OP0000473,20210206,ENT001,BU001,AeroMRO,KPI003,GEO001,91571.14,61425.09,5,15,Terminé,58.7
OP0000474,20210206,ENT007,BU001,AeroMRO,KPI002,GEO001,57040.75,40570.7,6,14,Terminé,40.7
